num_cands,num_voters,pm,vm,size_mult_winners
30,"(4, 5)",IAC,Uncovered Set,14
30,"(4, 5)",IAC,Split Cycle,9
30,"(4, 5)",IAC,Beat Path,9
30,"(4, 5)",IAC,Copeland,2
30,"(4, 5)",IAC,GETCHA,30
30,"(4, 5)",IAC,Uncovered Set,5
30,"(4, 5)",IAC,Split Cycle,5
30,"(4, 5)",IAC,Beat Path,5
30,"(4, 5)",IAC,GETCHA,30
30,"(4, 5)",IAC,Uncovered Set,9
30,"(10, 11)",IAC,Split Cycle,2
30,"(10, 11)",IAC,Beat Path,2
30,"(10, 11)",IAC,GETCHA,29
30,"(10, 11)",IAC,Uncovered Set,2
30,"(10, 11)",IAC,Split Cycle,5
30,"(10, 11)",IAC,Beat Path,5
30,"(10, 11)",IAC,GETCHA,30
30,"(10, 11)",IAC,Uncovered Set,6
30,"(10, 11)",IAC,GETCHA,30
30,"(10, 11)",IAC,Uncovered Set,2
30,"(10, 11)",IAC,Split Cycle,2
30,"(10, 11)",IAC,Beat Path,2
30,"(10, 11)",IAC,GETCHA,30
30,"(10, 11)",IAC,Uncovered Set,3
30,"(10, 11)",IAC,GETCHA,30
30,"(10, 11)",IAC,Uncovered Set,3
30,"(10, 11)",IAC,Split Cycle,4
30,"(10, 11)",IAC,Beat Path,4
30,"(10, 11)",IAC,GETCHA,30
30,"(10, 11)",IAC,Uncovered Set,7
30,"(10, 11)",IAC,Split Cycle,8
30,"(10, 11)",IAC,Beat Path,8
30,"(10, 11)",IAC,GETCHA,30
30,"(10, 11)",IAC,Uncovered Set,7
30,"(10, 11)",IAC,Split Cycle,2
30,"(10, 11)",IAC,GETCHA,29
30,"(10, 11)",IAC,Uncovered Set,2
30,"(10, 11)",IAC,Split Cycle,2
30,"(10, 11)",IAC,Beat Path,2
30,"(10, 11)",IAC,GETCHA,29
30,"(10, 11)",IAC,Uncovered Set,2
30,"(10, 11)",IAC,GETCHA,30
30,"(10, 11)",IAC,Uncovered Set,3
30,"(10, 11)",IAC,Split Cycle,4
30,"(10, 11)",IAC,Beat Path,4
30,"(10, 11)",IAC,GETCHA,30
30,"(10, 11)",IAC,Uncovered Set,7
30,"(10, 11)",IAC,Split Cycle,5
30,"(10, 11)",IAC,Beat Path,5
30,"(10, 11)",IAC,GETCHA,30
30,"(10, 11)",IAC,Uncovered Set,6
30,"(10, 11)",IAC,GETCHA,30
30,"(10, 11)",IAC,Uncovered Set,2
30,"(10, 11)",IAC,Split Cycle,2
30,"(10, 11)",IAC,Beat Path,2
30,"(10, 11)",IAC,GETCHA,30
30,"(10, 11)",IAC,Uncovered Set,3
30,"(10, 11)",IAC,Split Cycle,2
30,"(10, 11)",IAC,GETCHA,29
30,"(10, 11)",IAC,Uncovered Set,2
30,"(10, 11)",IAC,Split Cycle,8
30,"(10, 11)",IAC,Beat Path,8
30,"(10, 11)",IAC,GETCHA,30
30,"(10, 11)",IAC,Uncovered Set,7
30,"(10, 11)",IAC,Split Cycle,4
30,"(10, 11)",IAC,Beat Path,4
30,"(10, 11)",IAC,GETCHA,30
30,"(10, 11)",IAC,Uncovered Set,7
30,"(10, 11)",IAC,GETCHA,30
30,"(10, 11)",IAC,Uncovered Set,3
30,"(10, 11)",IAC,GETCHA,30
30,"(10, 11)",IAC,Uncovered Set,2
30,"(10, 11)",IAC,Split Cycle,5
30,"(10, 11)",IAC,Beat Path,3
30,"(10, 11)",IAC,GETCHA,29
30,"(10, 11)",IAC,Uncovered Set,8
30,"(10, 11)",IAC,Split Cycle,2
30,"(10, 11)",IAC,Beat Path,2
30,"(10, 11)",IAC,GETCHA,30
30,"(10, 11)",IAC,Uncovered Set,3
30,"(10, 11)",IAC,Split Cycle,2
30,"(10, 11)",IAC,Beat Path,2
30,"(10, 11)",IAC,GETCHA,30
30,"(10, 11)",IAC,Uncovered Set,7
30,"(10, 11)",IAC,Split Cycle,5
30,"(10, 11)",IAC,Beat Path,3
30,"(10, 11)",IAC,GETCHA,30
30,"(10, 11)",IAC,Uncovered Set,8
30,"(10, 11)",IAC,Split Cycle,3
30,"(10, 11)",IAC,Beat Path,2
30,"(10, 11)",IAC,GETCHA,30
30,"(10, 11)",IAC,Uncovered Set,16
30,"(10, 11)",IAC,Split Cycle,5
30,"(10, 11)",IAC,Copeland,2
30,"(10, 11)",IAC,GETCHA,30
30,"(10, 11)",IAC,Uncovered Set,8
30,"(10, 11)",IAC,Split Cycle,3
30,"(10, 11)",IAC,Beat Path,3
30,"(10, 11)",IAC,GETCHA,30
30,"(10, 11)",IAC,Uncovered Set,3
30,"(10, 11)",IAC,Split Cycle,5
30,"(10, 11)",IAC,Beat Path,3
30,"(10, 11)",IAC,GETCHA,29
30,"(10, 11)",IAC,Uncovered Set,8
30,"(10, 11)",IAC,Split Cycle,2
30,"(10, 11)",IAC,Beat Path,2
30,"(10, 11)",IAC,GETCHA,30
30,"(10, 11)",IAC,Uncovered Set,3
30,"(10, 11)",IAC,Split Cycle,2
30,"(10, 11)",IAC,Beat Path,2
30,"(10, 11)",IAC,GETCHA,30
30,"(10, 11)",IAC,Uncovered Set,7
30,"(10, 11)",IAC,Split Cycle,3
30,"(10, 11)",IAC,Beat Path,2
30,"(10, 11)",IAC,GETCHA,30
30,"(10, 11)",IAC,Uncovered Set,16
30,"(10, 11)",IAC,Split Cycle,5
30,"(10, 11)",IAC,Copeland,2
30,"(10, 11)",IAC,GETCHA,30
30,"(10, 11)",IAC,Uncovered Set,8
30,"(10, 11)",IAC,Split Cycle,5
30,"(10, 11)",IAC,Beat Path,3
30,"(10, 11)",IAC,GETCHA,30
30,"(10, 11)",IAC,Uncovered Set,8
30,"(10, 11)",IAC,Split Cycle,5
30,"(10, 11)",IAC,Beat Path,3
30,"(10, 11)",IAC,GETCHA,29
30,"(10, 11)",IAC,Uncovered Set,8
30,"(10, 11)",IAC,Split Cycle,3
30,"(10, 11)",IAC,Beat Path,3
30,"(10, 11)",IAC,GETCHA,30
30,"(10, 11)",IAC,Uncovered Set,3
30,"(10, 11)",IAC,Split Cycle,2
30,"(10, 11)",IAC,Beat Path,2
30,"(10, 11)",IAC,GETCHA,30
30,"(10, 11)",IAC,Uncovered Set,3
30,"(10, 11)",IAC,Split Cycle,2
30,"(10, 11)",IAC,Beat Path,2
30,"(10, 11)",IAC,GETCHA,30
30,"(10, 11)",IAC,Uncovered Set,7
30,"(20, 21)",IAC,Split Cycle,2
30,"(20, 21)",IAC,Beat Path,2
30,"(20, 21)",IAC,GETCHA,30
30,"(20, 21)",IAC,Uncovered Set,6
30,"(20, 21)",IAC,Split Cycle,3
30,"(20, 21)",IAC,GETCHA,30
30,"(20, 21)",IAC,Uncovered Set,3
30,"(20, 21)",IAC,Split Cycle,6
30,"(20, 21)",IAC,Beat Path,3
30,"(20, 21)",IAC,GETCHA,30
30,"(20, 21)",IAC,Uncovered Set,10
30,"(20, 21)",IAC,Split Cycle,3
30,"(20, 21)",IAC,GETCHA,30
30,"(20, 21)",IAC,Uncovered Set,3
30,"(20, 21)",IAC,GETCHA,30
30,"(20, 21)",IAC,Uncovered Set,2
30,"(20, 21)",IAC,Split Cycle,2
30,"(20, 21)",IAC,GETCHA,30
30,"(20, 21)",IAC,Uncovered Set,3
30,"(20, 21)",IAC,GETCHA,30
30,"(20, 21)",IAC,Uncovered Set,2
30,"(20, 21)",IAC,Split Cycle,4
30,"(20, 21)",IAC,Beat Path,4
30,"(20, 21)",IAC,GETCHA,30
30,"(20, 21)",IAC,Uncovered Set,9
30,"(20, 21)",IAC,Split Cycle,3
30,"(20, 21)",IAC,GETCHA,30
30,"(20, 21)",IAC,Uncovered Set,9
30,"(20, 21)",IAC,Split Cycle,6
30,"(20, 21)",IAC,Beat Path,3
30,"(20, 21)",IAC,GETCHA,30
30,"(20, 21)",IAC,Uncovered Set,10
30,"(20, 21)",IAC,Split Cycle,3
30,"(20, 21)",IAC,GETCHA,30
30,"(20, 21)",IAC,Uncovered Set,3
30,"(20, 21)",IAC,Split Cycle,3
30,"(20, 21)",IAC,GETCHA,30
30,"(20, 21)",IAC,Uncovered Set,3
30,"(20, 21)",IAC,Split Cycle,2
30,"(20, 21)",IAC,GETCHA,30
30,"(20, 21)",IAC,Uncovered Set,3
30,"(20, 21)",IAC,Split Cycle,2
30,"(20, 21)",IAC,Beat Path,2
30,"(20, 21)",IAC,GETCHA,30
30,"(20, 21)",IAC,Uncovered Set,6
30,"(20, 21)",IAC,GETCHA,30
30,"(20, 21)",IAC,Uncovered Set,2
30,"(20, 21)",IAC,Split Cycle,4
30,"(20, 21)",IAC,Beat Path,4
30,"(20, 21)",IAC,GETCHA,30
30,"(20, 21)",IAC,Uncovered Set,9
30,"(20, 21)",IAC,Split Cycle,3
30,"(20, 21)",IAC,GETCHA,30
30,"(20, 21)",IAC,Uncovered Set,9
30,"(20, 21)",IAC,GETCHA,30
30,"(20, 21)",IAC,Uncovered Set,2
30,"(20, 21)",IAC,Split Cycle,3
30,"(20, 21)",IAC,GETCHA,30
30,"(20, 21)",IAC,Uncovered Set,3
30,"(20, 21)",IAC,Split Cycle,6
30,"(20, 21)",IAC,Beat Path,3
30,"(20, 21)",IAC,GETCHA,30
30,"(20, 21)",IAC,Uncovered Set,10
30,"(20, 21)",IAC,Split Cycle,2
30,"(20, 21)",IAC,GETCHA,30
30,"(20, 21)",IAC,Uncovered Set,3
30,"(20, 21)",IAC,Split Cycle,4
30,"(20, 21)",IAC,Beat Path,4
30,"(20, 21)",IAC,GETCHA,30
30,"(20, 21)",IAC,Uncovered Set,9
30,"(20, 21)",IAC,Split Cycle,3
30,"(20, 21)",IAC,GETCHA,30
30,"(20, 21)",IAC,Uncovered Set,3
30,"(20, 21)",IAC,Split Cycle,2
30,"(20, 21)",IAC,Copeland,2
30,"(20, 21)",IAC,GETCHA,30
30,"(20, 21)",IAC,Uncovered Set,8
30,"(20, 21)",IAC,Split Cycle,3
30,"(20, 21)",IAC,Beat Path,3
30,"(20, 21)",IAC,GETCHA,28
30,"(20, 21)",IAC,Uncovered Set,6
30,"(20, 21)",IAC,Split Cycle,5
30,"(20, 21)",IAC,Beat Path,2
30,"(20, 21)",IAC,GETCHA,30
30,"(20, 21)",IAC,Uncovered Set,8
30,"(20, 21)",IAC,Split Cycle,3
30,"(20, 21)",IAC,GETCHA,30
30,"(20, 21)",IAC,Uncovered Set,7
30,"(20, 21)",IAC,Split Cycle,3
30,"(20, 21)",IAC,Beat Path,2
30,"(20, 21)",IAC,GETCHA,29
30,"(20, 21)",IAC,Uncovered Set,6
30,"(20, 21)",IAC,Split Cycle,3
30,"(20, 21)",IAC,GETCHA,29
30,"(20, 21)",IAC,Uncovered Set,9
30,"(20, 21)",IAC,Split Cycle,4
30,"(20, 21)",IAC,GETCHA,30
30,"(20, 21)",IAC,Uncovered Set,10
30,"(20, 21)",IAC,Split Cycle,2
30,"(20, 21)",IAC,Copeland,2
30,"(20, 21)",IAC,GETCHA,30
30,"(20, 21)",IAC,Uncovered Set,8
30,"(20, 21)",IAC,Split Cycle,3
30,"(20, 21)",IAC,Beat Path,3
30,"(20, 21)",IAC,GETCHA,28
30,"(20, 21)",IAC,Uncovered Set,6
30,"(20, 21)",IAC,Split Cycle,3
30,"(20, 21)",IAC,Beat Path,2
30,"(20, 21)",IAC,GETCHA,29
30,"(20, 21)",IAC,Uncovered Set,6
30,"(20, 21)",IAC,Split Cycle,2
30,"(20, 21)",IAC,Copeland,2
30,"(20, 21)",IAC,GETCHA,30
30,"(20, 21)",IAC,Uncovered Set,8
30,"(20, 21)",IAC,Split Cycle,5
30,"(20, 21)",IAC,Beat Path,2
30,"(20, 21)",IAC,GETCHA,30
30,"(20, 21)",IAC,Uncovered Set,8
30,"(20, 21)",IAC,Split Cycle,3
30,"(20, 21)",IAC,GETCHA,29
30,"(20, 21)",IAC,Uncovered Set,9
30,"(20, 21)",IAC,Split Cycle,4
30,"(20, 21)",IAC,GETCHA,30
30,"(20, 21)",IAC,Uncovered Set,10
30,"(20, 21)",IAC,Split Cycle,3
30,"(20, 21)",IAC,GETCHA,30
30,"(20, 21)",IAC,Uncovered Set,7
30,"(20, 21)",IAC,Split Cycle,3
30,"(20, 21)",IAC,Beat Path,3
30,"(20, 21)",IAC,GETCHA,28
30,"(20, 21)",IAC,Uncovered Set,6
30,"(20, 21)",IAC,Split Cycle,3
30,"(20, 21)",IAC,Beat Path,2
30,"(20, 21)",IAC,GETCHA,29
30,"(20, 21)",IAC,Uncovered Set,6
30,"(50, 51)",IAC,Split Cycle,6
30,"(50, 51)",IAC,GETCHA,30
30,"(50, 51)",IAC,Uncovered Set,6
30,"(50, 51)",IAC,Split Cycle,4
30,"(50, 51)",IAC,GETCHA,30
30,"(50, 51)",IAC,Uncovered Set,9
30,"(50, 51)",IAC,Split Cycle,8
30,"(50, 51)",IAC,Beat Path,4
30,"(50, 51)",IAC,GETCHA,29
30,"(50, 51)",IAC,Uncovered Set,11
30,"(50, 51)",IAC,Split Cycle,3
30,"(50, 51)",IAC,Beat Path,2
30,"(50, 51)",IAC,GETCHA,30
30,"(50, 51)",IAC,Uncovered Set,15
30,"(50, 51)",IAC,GETCHA,30
30,"(50, 51)",IAC,Uncovered Set,2
30,"(50, 51)",IAC,GETCHA,30
30,"(50, 51)",IAC,Uncovered Set,4
30,"(50, 51)",IAC,GETCHA,30
30,"(50, 51)",IAC,Uncovered Set,2
30,"(50, 51)",IAC,Copeland,2
30,"(50, 51)",IAC,GETCHA,30
30,"(50, 51)",IAC,Uncovered Set,3
30,"(50, 51)",IAC,GETCHA,29
30,"(50, 51)",IAC,Uncovered Set,3
30,"(50, 51)",IAC,GETCHA,29
30,"(50, 51)",IAC,Uncovered Set,5
30,"(50, 51)",IAC,Split Cycle,4
30,"(50, 51)",IAC,GETCHA,30
30,"(50, 51)",IAC,Uncovered Set,9
30,"(50, 51)",IAC,Split Cycle,8
30,"(50, 51)",IAC,Beat Path,4
30,"(50, 51)",IAC,GETCHA,29
30,"(50, 51)",IAC,Uncovered Set,11
30,"(50, 51)",IAC,Split Cycle,3
30,"(50, 51)",IAC,Beat Path,2
30,"(50, 51)",IAC,GETCHA,30
30,"(50, 51)",IAC,Uncovered Set,15
30,"(50, 51)",IAC,Split Cycle,6
30,"(50, 51)",IAC,GETCHA,30
30,"(50, 51)",IAC,Uncovered Set,6
30,"(50, 51)",IAC,GETCHA,30
30,"(50, 51)",IAC,Uncovered Set,2
30,"(50, 51)",IAC,GETCHA,30
30,"(50, 51)",IAC,Uncovered Set,2
30,"(50, 51)",IAC,GETCHA,29
30,"(50, 51)",IAC,Uncovered Set,5
30,"(50, 51)",IAC,GETCHA,29
30,"(50, 51)",IAC,Uncovered Set,3
30,"(50, 51)",IAC,GETCHA,30
30,"(50, 51)",IAC,Uncovered Set,4
30,"(50, 51)",IAC,Split Cycle,4
30,"(50, 51)",IAC,GETCHA,30
30,"(50, 51)",IAC,Uncovered Set,9
30,"(50, 51)",IAC,Copeland,2
30,"(50, 51)",IAC,GETCHA,30
30,"(50, 51)",IAC,Uncovered Set,3
30,"(50, 51)",IAC,Split Cycle,3
30,"(50, 51)",IAC,Beat Path,2
30,"(50, 51)",IAC,GETCHA,30
30,"(50, 51)",IAC,Uncovered Set,15
30,"(50, 51)",IAC,Split Cycle,6
30,"(50, 51)",IAC,GETCHA,30
30,"(50, 51)",IAC,Uncovered Set,6
30,"(50, 51)",IAC,Split Cycle,8
30,"(50, 51)",IAC,Beat Path,4
30,"(50, 51)",IAC,GETCHA,29
30,"(50, 51)",IAC,Uncovered Set,11
30,"(50, 51)",IAC,GETCHA,30
30,"(50, 51)",IAC,Uncovered Set,2
30,"(50, 51)",IAC,Split Cycle,2
30,"(50, 51)",IAC,Beat Path,2
30,"(50, 51)",IAC,GETCHA,29
30,"(50, 51)",IAC,Uncovered Set,6
30,"(50, 51)",IAC,GETCHA,30
30,"(50, 51)",IAC,Uncovered Set,4
30,"(50, 51)",IAC,Split Cycle,2
30,"(50, 51)",IAC,Beat Path,2
30,"(50, 51)",IAC,GETCHA,29
30,"(50, 51)",IAC,Uncovered Set,5
30,"(50, 51)",IAC,Split Cycle,4
30,"(50, 51)",IAC,Beat Path,3
30,"(50, 51)",IAC,GETCHA,30
30,"(50, 51)",IAC,Uncovered Set,19
30,"(50, 51)",IAC,Split Cycle,5
30,"(50, 51)",IAC,GETCHA,30
30,"(50, 51)",IAC,Uncovered Set,4
30,"(50, 51)",IAC,Split Cycle,4
30,"(50, 51)",IAC,Beat Path,2
30,"(50, 51)",IAC,GETCHA,30
30,"(50, 51)",IAC,Uncovered Set,11
30,"(50, 51)",IAC,Copeland,2
30,"(50, 51)",IAC,GETCHA,30
30,"(50, 51)",IAC,Uncovered Set,3
30,"(50, 51)",IAC,Split Cycle,7
30,"(50, 51)",IAC,Copeland,3
30,"(50, 51)",IAC,GETCHA,29
30,"(50, 51)",IAC,Uncovered Set,10
30,"(50, 51)",IAC,Split Cycle,2
30,"(50, 51)",IAC,Beat Path,2
30,"(50, 51)",IAC,GETCHA,29
30,"(50, 51)",IAC,Uncovered Set,6
30,"(50, 51)",IAC,Split Cycle,4
30,"(50, 51)",IAC,Beat Path,3
30,"(50, 51)",IAC,GETCHA,30
30,"(50, 51)",IAC,Uncovered Set,19
30,"(50, 51)",IAC,Split Cycle,2
30,"(50, 51)",IAC,Beat Path,2
30,"(50, 51)",IAC,GETCHA,29
30,"(50, 51)",IAC,Uncovered Set,5
30,"(50, 51)",IAC,Split Cycle,4
30,"(50, 51)",IAC,Beat Path,2
30,"(50, 51)",IAC,GETCHA,30
30,"(50, 51)",IAC,Uncovered Set,11
30,"(50, 51)",IAC,Split Cycle,7
30,"(50, 51)",IAC,Copeland,3
30,"(50, 51)",IAC,GETCHA,29
30,"(50, 51)",IAC,Uncovered Set,10
30,"(50, 51)",IAC,Copeland,2
30,"(50, 51)",IAC,GETCHA,30
30,"(50, 51)",IAC,Uncovered Set,3
30,"(50, 51)",IAC,Split Cycle,5
30,"(50, 51)",IAC,GETCHA,30
30,"(50, 51)",IAC,Uncovered Set,4
30,"(50, 51)",IAC,GETCHA,30
30,"(50, 51)",IAC,Uncovered Set,4
30,"(50, 51)",IAC,Split Cycle,2
30,"(50, 51)",IAC,Beat Path,2
30,"(50, 51)",IAC,GETCHA,29
30,"(50, 51)",IAC,Uncovered Set,6
30,"(50, 51)",IAC,Copeland,2
30,"(50, 51)",IAC,GETCHA,30
30,"(50, 51)",IAC,Uncovered Set,3
30,"(50, 51)",IAC,Split Cycle,2
30,"(50, 51)",IAC,Beat Path,2
30,"(50, 51)",IAC,GETCHA,29
30,"(50, 51)",IAC,Uncovered Set,5
30,"(50, 51)",IAC,Split Cycle,4
30,"(50, 51)",IAC,Beat Path,2
30,"(50, 51)",IAC,GETCHA,30
30,"(50, 51)",IAC,Uncovered Set,11
30,"(100, 101)",IAC,GETCHA,29
30,"(100, 101)",IAC,Uncovered Set,2
30,"(100, 101)",IAC,Split Cycle,3
30,"(100, 101)",IAC,Beat Path,2
30,"(100, 101)",IAC,Copeland,2
30,"(100, 101)",IAC,GETCHA,30
30,"(100, 101)",IAC,Uncovered Set,7
30,"(100, 101)",IAC,GETCHA,29
30,"(100, 101)",IAC,Uncovered Set,2
30,"(100, 101)",IAC,Split Cycle,4
30,"(100, 101)",IAC,GETCHA,29
30,"(100, 101)",IAC,Uncovered Set,11
30,"(100, 101)",IAC,Split Cycle,2
30,"(100, 101)",IAC,GETCHA,30
30,"(100, 101)",IAC,Uncovered Set,6
30,"(100, 101)",IAC,Split Cycle,2
30,"(100, 101)",IAC,GETCHA,30
30,"(100, 101)",IAC,Uncovered Set,2
30,"(100, 101)",IAC,Split Cycle,2
30,"(100, 101)",IAC,Beat Path,2
30,"(100, 101)",IAC,GETCHA,30
30,"(100, 101)",IAC,Uncovered Set,4
30,"(100, 101)",IAC,Split Cycle,3
30,"(100, 101)",IAC,GETCHA,30
30,"(100, 101)",IAC,Uncovered Set,7
30,"(100, 101)",IAC,GETCHA,30
30,"(100, 101)",IAC,Uncovered Set,2
30,"(100, 101)",IAC,GETCHA,30
30,"(100, 101)",IAC,Uncovered Set,8
30,"(100, 101)",IAC,GETCHA,29
30,"(100, 101)",IAC,Uncovered Set,2
30,"(100, 101)",IAC,GETCHA,29
30,"(100, 101)",IAC,Uncovered Set,2
30,"(100, 101)",IAC,Split Cycle,3
30,"(100, 101)",IAC,Beat Path,2
30,"(100, 101)",IAC,Copeland,2
30,"(100, 101)",IAC,GETCHA,30
30,"(100, 101)",IAC,Uncovered Set,7
30,"(100, 101)",IAC,Split Cycle,2
30,"(100, 101)",IAC,GETCHA,30
30,"(100, 101)",IAC,Uncovered Set,6
30,"(100, 101)",IAC,GETCHA,30
30,"(100, 101)",IAC,Uncovered Set,2
30,"(100, 101)",IAC,Split Cycle,3
30,"(100, 101)",IAC,GETCHA,30
30,"(100, 101)",IAC,Uncovered Set,7
30,"(100, 101)",IAC,Split Cycle,2
30,"(100, 101)",IAC,GETCHA,30
30,"(100, 101)",IAC,Uncovered Set,2
30,"(100, 101)",IAC,Split Cycle,2
30,"(100, 101)",IAC,Beat Path,2
30,"(100, 101)",IAC,GETCHA,30
30,"(100, 101)",IAC,Uncovered Set,4
30,"(100, 101)",IAC,Split Cycle,4
30,"(100, 101)",IAC,GETCHA,29
30,"(100, 101)",IAC,Uncovered Set,11
30,"(100, 101)",IAC,GETCHA,30
30,"(100, 101)",IAC,Uncovered Set,8
30,"(100, 101)",IAC,Split Cycle,3
30,"(100, 101)",IAC,Beat Path,2
30,"(100, 101)",IAC,Copeland,2
30,"(100, 101)",IAC,GETCHA,30
30,"(100, 101)",IAC,Uncovered Set,7
30,"(100, 101)",IAC,GETCHA,29
30,"(100, 101)",IAC,Uncovered Set,2
30,"(100, 101)",IAC,Split Cycle,3
30,"(100, 101)",IAC,GETCHA,30
30,"(100, 101)",IAC,Uncovered Set,7
30,"(100, 101)",IAC,GETCHA,30
30,"(100, 101)",IAC,Uncovered Set,2
30,"(100, 101)",IAC,GETCHA,29
30,"(100, 101)",IAC,Uncovered Set,2
30,"(100, 101)",IAC,Split Cycle,2
30,"(100, 101)",IAC,Beat Path,2
30,"(100, 101)",IAC,GETCHA,30
30,"(100, 101)",IAC,Uncovered Set,5
30,"(100, 101)",IAC,Split Cycle,2
30,"(100, 101)",IAC,Copeland,2
30,"(100, 101)",IAC,GETCHA,30
30,"(100, 101)",IAC,Uncovered Set,5
30,"(100, 101)",IAC,Split Cycle,3
30,"(100, 101)",IAC,Beat Path,3
30,"(100, 101)",IAC,GETCHA,28
30,"(100, 101)",IAC,Uncovered Set,10
30,"(100, 101)",IAC,GETCHA,30
30,"(100, 101)",IAC,Uncovered Set,11
30,"(100, 101)",IAC,Split Cycle,3
30,"(100, 101)",IAC,Beat Path,2
30,"(100, 101)",IAC,GETCHA,30
30,"(100, 101)",IAC,Uncovered Set,7
30,"(100, 101)",IAC,Split Cycle,3
30,"(100, 101)",IAC,GETCHA,30
30,"(100, 101)",IAC,Uncovered Set,6
30,"(100, 101)",IAC,Split Cycle,2
30,"(100, 101)",IAC,GETCHA,29
30,"(100, 101)",IAC,Uncovered Set,5
30,"(100, 101)",IAC,GETCHA,29
30,"(100, 101)",IAC,Uncovered Set,8
30,"(100, 101)",IAC,Split Cycle,2
30,"(100, 101)",IAC,Copeland,2
30,"(100, 101)",IAC,GETCHA,30
30,"(100, 101)",IAC,Uncovered Set,5
30,"(100, 101)",IAC,Split Cycle,2
30,"(100, 101)",IAC,Beat Path,2
30,"(100, 101)",IAC,GETCHA,30
30,"(100, 101)",IAC,Uncovered Set,5
30,"(100, 101)",IAC,GETCHA,30
30,"(100, 101)",IAC,Uncovered Set,11
30,"(100, 101)",IAC,Split Cycle,3
30,"(100, 101)",IAC,Beat Path,2
30,"(100, 101)",IAC,GETCHA,30
30,"(100, 101)",IAC,Uncovered Set,7
30,"(100, 101)",IAC,Split Cycle,3
30,"(100, 101)",IAC,Beat Path,3
30,"(100, 101)",IAC,GETCHA,28
30,"(100, 101)",IAC,Uncovered Set,10
30,"(100, 101)",IAC,GETCHA,29
30,"(100, 101)",IAC,Uncovered Set,8
30,"(100, 101)",IAC,Split Cycle,2
30,"(100, 101)",IAC,GETCHA,29
30,"(100, 101)",IAC,Uncovered Set,5
30,"(100, 101)",IAC,Split Cycle,3
30,"(100, 101)",IAC,GETCHA,30
30,"(100, 101)",IAC,Uncovered Set,6
30,"(100, 101)",IAC,Split Cycle,2
30,"(100, 101)",IAC,Beat Path,2
30,"(100, 101)",IAC,GETCHA,30
30,"(100, 101)",IAC,Uncovered Set,5
30,"(100, 101)",IAC,Split Cycle,2
30,"(100, 101)",IAC,Copeland,2
30,"(100, 101)",IAC,GETCHA,30
30,"(100, 101)",IAC,Uncovered Set,5
30,"(100, 101)",IAC,Split Cycle,3
30,"(100, 101)",IAC,Beat Path,2
30,"(100, 101)",IAC,GETCHA,30
30,"(100, 101)",IAC,Uncovered Set,7
30,"(100, 101)",IAC,GETCHA,30
30,"(100, 101)",IAC,Uncovered Set,11
30,"(100, 101)",IAC,GETCHA,29
30,"(100, 101)",IAC,Uncovered Set,8
30,"(500, 501)",IAC,GETCHA,30
30,"(500, 501)",IAC,Uncovered Set,7
30,"(500, 501)",IAC,GETCHA,28
30,"(500, 501)",IAC,Uncovered Set,2
30,"(500, 501)",IAC,GETCHA,30
30,"(500, 501)",IAC,Uncovered Set,11
30,"(500, 501)",IAC,Split Cycle,2
30,"(500, 501)",IAC,GETCHA,30
30,"(500, 501)",IAC,Uncovered Set,4
30,"(500, 501)",IAC,Split Cycle,4
30,"(500, 501)",IAC,Copeland,2
30,"(500, 501)",IAC,GETCHA,30
30,"(500, 501)",IAC,Uncovered Set,12
30,"(500, 501)",IAC,GETCHA,30
30,"(500, 501)",IAC,Uncovered Set,7
30,"(500, 501)",IAC,GETCHA,30
30,"(500, 501)",IAC,Uncovered Set,7
30,"(500, 501)",IAC,GETCHA,28
30,"(500, 501)",IAC,Uncovered Set,2
30,"(500, 501)",IAC,Split Cycle,2
30,"(500, 501)",IAC,GETCHA,30
30,"(500, 501)",IAC,Uncovered Set,4
30,"(500, 501)",IAC,GETCHA,30
30,"(500, 501)",IAC,Uncovered Set,11
30,"(500, 501)",IAC,Split Cycle,4
30,"(500, 501)",IAC,Copeland,2
30,"(500, 501)",IAC,GETCHA,30
30,"(500, 501)",IAC,Uncovered Set,12
30,"(500, 501)",IAC,GETCHA,30
30,"(500, 501)",IAC,Uncovered Set,7
30,"(500, 501)",IAC,GETCHA,30
30,"(500, 501)",IAC,Uncovered Set,7
30,"(500, 501)",IAC,Split Cycle,2
30,"(500, 501)",IAC,GETCHA,30
30,"(500, 501)",IAC,Uncovered Set,4
30,"(500, 501)",IAC,GETCHA,30
30,"(500, 501)",IAC,Uncovered Set,11
30,"(500, 501)",IAC,GETCHA,28
30,"(500, 501)",IAC,Uncovered Set,2
30,"(500, 501)",IAC,Split Cycle,4
30,"(500, 501)",IAC,Copeland,2
30,"(500, 501)",IAC,GETCHA,30
30,"(500, 501)",IAC,Uncovered Set,12
30,"(500, 501)",IAC,GETCHA,30
30,"(500, 501)",IAC,Uncovered Set,6
30,"(500, 501)",IAC,GETCHA,30
30,"(500, 501)",IAC,Uncovered Set,7
30,"(500, 501)",IAC,Split Cycle,2
30,"(500, 501)",IAC,GETCHA,30
30,"(500, 501)",IAC,Uncovered Set,4
30,"(500, 501)",IAC,GETCHA,30
30,"(500, 501)",IAC,Uncovered Set,10
30,"(500, 501)",IAC,Split Cycle,3
30,"(500, 501)",IAC,Copeland,2
30,"(500, 501)",IAC,GETCHA,30
30,"(500, 501)",IAC,Uncovered Set,16
